default,revolving_utilization_of_unsecured_lines,age,number_of_time30_59days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90days_late,number_real_estate_loans_or_lines,number_of_time60_89days_past_due_not_worse,number_of_dependents,probability_default,score,decision,risk_band
0,0.29264536,57,0,0.205927884,26484.0,11,0,2,0,3,0.014584668843187223,985,accept,Medium
1,0.220823719,46,1,0.637749121,1705.0,5,0,0,0,0,0.07867108846606262,921,reject,High
0,0.008099838,69,0,0.389895596,8332.0,3,0,1,0,0,0.007591932799887392,992,accept,Medium
0,0.0,44,0,0.326383681,6666.0,4,0,2,0,1,0.010509380315720521,989,accept,Medium
0,0.006099797,28,0,0.139429485,3750.0,8,0,0,0,0,0.013493600629373399,987,accept,Medium
0,0.909538698,53,1,0.595653913,7500.0,16,0,1,0,1,0.2351534436817556,765,reject,High
0,0.941072508,40,0,0.178184282,8855.0,9,0,1,0,0,0.08224179758712166,918,reject,High
0,0.991667222,36,1,0.554878049,5411.0,10,0,2,0,1,0.2915868277363409,708,reject,High
0,0.691488418,42,0,0.272721679,16250.0,11,0,1,0,1,0.06164803831987187,938,reject,High
0,0.112855258,64,0,0.307576329,2652.0,6,0,1,0,0,0.009659709671059868,990,accept,Medium
0,0.260971034,57,0,5439.0,5400.0,16,0,3,0,0,0.02461802532180377,975,accept,Medium
0,0.048244493,62,0,0.262879153,16615.0,11,0,1,0,1,0.00950892099533324,990,accept,Medium
0,0.9999999,47,0,0.092163472,9493.0,2,2,0,1,0,0.49511842303199477,505,reject,High
0,0.9999999,62,0,0.0,5480.0,3,0,0,0,0,0.059028843119770566,941,reject,High
0,0.074256375,49,0,0.347930414,5000.0,11,0,2,0,3,0.013787350192218623,986,accept,Medium
0,0.144878408,66,0,0.28446242,8900.0,9,0,1,0,0,0.010792830422468376,989,accept,Medium
0,0.191001932,54,0,0.705627706,5081.0,10,0,2,0,2,0.02218911622522774,978,accept,Medium
0,0.219382879,56,1,942.0,5400.0,9,0,1,0,1,0.05904831757228668,941,reject,High
0,0.679813777,83,0,0.689589756,4216.0,6,0,2,0,0,0.05050253724739809,949,reject,High
0,2340.0,45,0,0.339332853,8333.0,7,0,2,0,2,0.058705523139818756,941,reject,High
0,0.371875401,29,0,0.53628857,2300.0,9,0,1,0,3,0.03932115540164148,961,accept,Medium
0,0.025856408,67,0,0.083799311,13054.0,13,0,1,0,0,0.008733926026204685,991,accept,Medium
0,0.547887778,29,1,0.24651504,2725.0,5,0,0,1,0,0.3054427406687709,695,reject,High
0,0.271668778,46,1,0.282830201,15800.0,14,0,2,0,4,0.06402657527821771,936,reject,High
0,0.085152475,25,0,1005.0,0.0,5,0,0,0,0,0.014066403349631433,986,accept,Medium
0,0.897203427,68,0,0.787803049,4000.0,8,0,2,0,0,0.05123447781818242,949,reject,High
0,0.25889775,33,0,0.537441339,4900.0,3,0,1,0,1,0.02118379909239826,979,accept,Medium
0,0.0,55,1,0.03988553,5590.0,8,0,0,0,0,0.03757926274083524,962,accept,Medium
0,0.035940506,46,0,0.271186441,6666.0,10,0,1,0,3,0.011074069558631853,989,accept,Medium
0,0.9999999,66,0,0.046633911,11600.0,2,0,0,0,1,0.03465649383118744,965,accept,Medium
0,0.465238835,66,0,0.391427671,3172.0,8,1,1,0,0,0.19800304903925792,802,reject,High
0,0.865423051,48,0,0.075848303,500.0,1,0,0,0,0,0.11104489093721787,889,reject,High
0,0.696411671,52,0,0.408871921,11000.0,11,0,1,0,4,0.06180454075924349,938,reject,High
0,0.544497658,32,1,0.166766647,6667.0,5,1,0,0,0,0.3712544392811273,629,reject,High
0,0.081238383,51,0,0.066830086,7750.0,14,0,0,0,2,0.013168706051309678,987,accept,Medium
0,0.948762809,27,0,0.144948404,4166.0,5,0,0,0,0,0.1181129624306902,882,reject,High
0,0.0,32,2,0.463610776,7460.0,10,0,1,1,0,0.17168618867879842,828,reject,High
0,0.016598893,30,0,0.136575616,1500.0,5,0,0,0,0,0.011820760117666178,988,accept,Medium
0,0.063329564,37,0,0.329935275,6179.0,6,0,1,0,3,0.011390502823536486,989,accept,Medium
0,0.093638481,49,0,0.042836573,8333.0,10,0,0,0,1,0.011540998410460104,988,accept,Medium
0,0.0,37,0,0.184027338,7900.0,5,0,1,0,5,0.010787665849106506,989,accept,Medium
0,0.730271957,36,1,0.632794037,5500.0,10,0,2,0,0,0.21144647864374455,789,reject,High
0,0.426371142,62,1,0.406053995,3666.0,15,0,1,0,0,0.07460677213471564,925,reject,High
0,0.948978489,57,0,0.043744532,8000.0,3,0,0,0,1,0.06500522153898594,935,reject,High
0,0.0,59,0,0.0,4200.0,7,0,0,0,1,0.009482810259710789,991,accept,Medium
0,1.00264667,38,2,0.472542946,3550.0,8,1,0,1,4,0.5351371287771166,465,reject,High
0,0.0164781,92,0,10.0,5400.0,3,0,0,0,0,0.007311154003244384,993,accept,Medium
0,0.042606843,58,0,3976.0,5400.0,13,0,3,0,0,0.015952603939651904,984,accept,Medium
0,0.022890604,37,0,0.288477299,6100.0,16,0,1,0,0,0.015291363142230069,985,accept,Medium
0,0.283821988,63,0,0.750200803,1244.0,9,0,0,0,0,0.021613640447962025,978,accept,Medium
0,0.319779462,32,0,1.247340213,12500.0,12,0,8,0,0,0.07027658329383699,930,reject,High
0,0.155240525,52,0,0.483518065,6946.0,15,0,2,0,1,0.02216020652146058,978,accept,Medium
0,0.013115183,43,0,4211.0,0.0,21,0,2,0,2,0.020657376346421154,979,accept,Medium
0,0.067259209,29,1,0.168340507,2090.0,3,0,0,0,0,0.05048686344460825,950,reject,Medium
0,0.284236153,45,1,0.318890815,7500.0,9,0,1,0,2,0.07879846878266848,921,reject,High
0,0.727560021,38,0,0.712458746,2423.0,6,0,1,0,1,0.1018862414973116,898,reject,High
0,0.687779097,62,0,0.249471161,7090.0,15,0,0,0,0,0.05208314762875765,948,reject,High
0,0.9999999,29,0,0.0,5400.0,0,0,0,0,0,0.18411844818007583,816,reject,High
0,0.033708851,41,0,0.408706353,6500.0,9,0,1,0,2,0.012028709043435355,988,accept,Medium
0,0.0,29,0,0.193935355,3000.0,7,0,0,0,0,0.012999306243320987,987,accept,Medium
1,0.03719769,47,0,0.03975841,25000.0,11,0,1,0,3,0.010982507743460521,989,accept,Medium
0,0.0,55,1,0.388320836,4400.0,4,0,2,0,1,0.042790151751947225,957,accept,Medium
0,0.053589282,87,0,0.001534331,5213.0,4,0,0,0,0,0.00726143689141143,993,accept,Medium
0,0.100773109,41,0,0.199761673,9230.0,7,0,1,0,0,0.011121212082379352,989,accept,Medium
0,0.0,61,0,1.394967177,913.0,11,0,2,0,0,0.013644093943849743,986,accept,Medium
0,0.399946674,28,0,0.189702574,4000.0,6,0,0,0,1,0.0289380646589033,971,accept,Medium
0,0.052653171,43,0,0.572292191,1984.0,9,0,0,0,4,0.014870977526847969,985,accept,Medium
0,0.072318616,71,0,0.426412462,4300.0,8,0,2,0,1,0.009660128876993666,990,accept,Medium
0,0.203959597,46,0,0.072914726,16100.0,6,0,1,0,2,0.013156646789827845,987,accept,Medium
0,0.9999999,30,0,0.090341011,5600.0,1,0,0,0,0,0.1495905312420229,850,reject,High
1,0.880370887,43,0,0.461323764,7523.0,6,0,1,0,1,0.09574869730539008,904,reject,High
0,0.429246267,59,0,0.381254316,15928.0,17,0,1,0,1,0.023216733165049908,977,accept,Medium
0,0.0,47,0,773.0,5400.0,2,0,1,0,1,0.01109845971038359,989,accept,Medium
0,0.049529205,61,0,542.0,5400.0,15,0,0,0,0,0.010605648265424573,989,accept,Medium
0,0.360907571,72,0,0.356679286,3697.0,6,0,1,0,0,0.014458764172902677,986,accept,Medium
0,0.335737457,50,0,0.45722203,5773.0,9,0,1,0,1,0.023617937704192217,976,accept,Medium
1,0.635720859,68,1,0.218071277,25000.0,27,0,3,0,0,0.05162286623475097,948,reject,High
0,0.0,58,0,8380.0,5400.0,20,0,5,0,0,0.017280246120508998,983,accept,Medium
0,0.507972665,69,2,0.193935355,3000.0,10,2,0,2,0,0.2762008967627221,724,reject,High
0,0.245841666,71,0,151.0,5400.0,5,0,0,0,0,0.009885825567872977,990,accept,Medium
1,0.953343701,48,2,2073.0,5400.0,5,1,2,2,0,0.5397563816027275,460,reject,High
0,0.9999999,37,0,0.184625639,4500.0,2,0,0,0,1,0.13565416208319134,864,reject,High
0,0.118853837,50,0,2720.0,5400.0,7,0,1,0,2,0.013188166785129126,987,accept,Medium
0,0.630073985,38,0,0.563328034,1886.0,3,0,1,0,0,0.07283623670340474,927,reject,High
0,0.9999999,35,0,3388.0,5400.0,1,0,1,0,0,0.09193492677325202,908,reject,High
0,0.028423247,59,0,0.033982276,14330.0,12,0,1,0,0,0.009284377162749194,991,accept,Medium
0,0.143427862,67,0,0.119463561,5666.0,9,0,0,0,0,0.010682696200276747,989,accept,Medium
0,0.186682782,30,0,0.698120752,2500.0,7,0,2,0,2,0.027800952482320465,972,accept,Medium
0,0.496388581,56,0,0.170164956,19580.0,12,0,1,0,1,0.029441422985425902,971,accept,Medium
0,0.457526639,51,0,0.333583302,8000.0,16,0,2,0,2,0.040297903988927256,960,accept,Medium
0,0.728218119,40,1,3878.0,5400.0,10,0,2,0,0,0.16097005712086465,839,reject,High
0,0.947264856,28,0,0.467171717,1187.0,4,0,0,0,0,0.1140011149298521,886,reject,High
0,0.013916922,54,0,0.017655818,4700.0,7,0,0,0,2,0.011163264105157947,989,accept,Medium
0,0.066347297,46,1,4480.0,5400.0,6,0,2,0,0,0.04261617688222789,957,accept,Medium
0,0.502958087,57,0,6381.0,5400.0,5,0,2,0,0,0.02519881085287692,975,accept,Medium
0,1.047495906,35,2,0.314566116,3871.0,8,0,2,1,3,0.4680957309789327,532,reject,High
0,0.012586354,79,0,0.009596162,2500.0,11,0,0,0,0,0.009618207908843143,990,accept,Medium
0,0.543445655,46,0,0.267146571,5000.0,6,0,2,0,3,0.04823166876835469,952,accept,Medium
0,0.026580302,79,0,1063.0,5400.0,7,0,1,0,0,0.007825602904502951,992,accept,Medium
0,0.082317351,64,0,0.214426305,8636.0,29,0,1,0,1,0.011157394088880022,989,accept,Medium
0,0.292541492,74,0,0.164917541,2000.0,3,0,0,0,0,0.010890140822454597,989,accept,Medium
0,0.024240472,64,0,0.101514142,10500.0,20,0,1,0,0,0.010182799708213931,990,accept,Medium
0,0.047650102,63,0,0.387956894,9000.0,6,0,2,0,0,0.008240289892511231,992,accept,Medium
1,0.739146488,63,1,0.285156885,6150.0,12,0,0,0,1,0.1377944168686925,862,reject,High
0,0.186890655,54,0,0.655589124,3640.0,7,0,1,0,1,0.020766325923502617,979,accept,Medium
0,0.007501937,63,0,0.278226307,8050.0,13,0,2,0,3,0.010274403756985875,990,accept,Medium
0,0.522314625,45,0,0.290229092,14491.0,13,0,1,0,3,0.05219226051036639,948,reject,High
0,0.9999999,22,0,130.0,5400.0,0,0,0,0,0,0.11877184450053896,881,reject,High
0,0.571604587,66,0,870.0,5400.0,12,0,0,0,0,0.03760794480916963,962,accept,Medium
0,0.903231566,57,0,0.13080895,5228.0,10,0,0,0,0,0.07999350804948978,920,reject,High
0,0.017043518,43,0,0.10821382,2300.0,6,0,0,0,1,0.01157916711119374,988,accept,Medium
0,0.060733396,61,0,0.008549573,20000.0,8,0,0,0,0,0.008653609771827268,991,accept,Medium
0,0.000582648,54,0,2028.0,5400.0,13,0,1,0,1,0.01303587095598333,987,accept,Medium
0,0.003894686,90,0,876.0,5400.0,11,0,1,0,0,0.009709437474579898,990,accept,Medium
0,0.250008365,60,0,2.086478612,7550.0,26,0,0,0,0,0.017437974604750425,983,accept,Medium
0,0.466334165,34,2,0.007495315,3201.0,3,0,0,0,0,0.08884118247640248,911,reject,High
0,0.114588541,38,0,34.0,5400.0,2,0,0,0,0,0.012604612193249704,987,accept,Medium
0,0.9999999,60,0,0.0,4200.0,0,0,0,0,0,0.08778576763099855,912,reject,High
0,0.267905614,76,0,0.285452994,8200.0,12,0,0,0,0,0.012789811104474422,987,accept,Medium
0,0.029694361,76,0,0.070513488,9600.0,7,0,0,0,2,0.008138990515784839,992,accept,Medium
0,0.305246317,39,0,0.188281635,10154.0,6,0,1,0,2,0.017063574379952026,983,accept,Medium
0,0.000685675,83,0,0.0,5400.0,4,0,0,0,0,0.0072735869751333745,993,accept,Medium
0,0.702493864,63,0,0.582162622,4697.0,8,0,2,0,1,0.04834543761815702,952,accept,Medium
0,0.742436041,52,0,0.414081023,9700.0,10,0,2,0,0,0.05701133434794977,943,reject,High
1,0.802417179,58,1,668.0,5400.0,5,1,0,0,0,0.45381067252447554,546,reject,High
0,0.9999999,42,1,0.113421853,6250.0,3,3,0,1,2,0.5425758788145711,457,reject,High
0,0.134191514,63,0,926.5,1.0,9,0,1,0,0,0.01458513195152241,985,accept,Medium
0,0.002556199,58,0,0.115826132,7752.0,17,0,0,0,2,0.01181246824508377,988,accept,Medium
0,0.088845558,62,0,0.073772011,5394.0,5,0,0,0,0,0.008295734202672097,992,accept,Medium
0,0.203947961,46,1,1.206516118,5800.0,12,1,4,0,2,0.22378516030295767,776,reject,High
0,0.006666097,27,0,0.000268637,7444.0,5,0,0,0,0,0.012270689124840965,988,accept,Medium
0,0.014049649,27,0,0.352214765,3724.0,4,0,1,0,1,0.01399638964667926,986,accept,Medium
0,0.9999999,35,1,0.092985318,3064.0,1,0,0,0,3,0.29052715219544883,709,reject,High
0,0.368866624,55,0,0.437996083,9700.0,18,0,2,0,0,0.024458375122333915,976,accept,Medium
0,0.054553316,73,0,0.043259135,16666.0,13,0,0,0,0,0.00949503385996011,991,accept,Medium
0,0.179487766,51,0,0.492529978,10173.0,19,0,4,0,0,0.029157638930111782,971,accept,Medium
0,0.026885902,36,0,0.344879921,11200.0,6,0,2,0,2,0.010701225688386454,989,accept,Medium
0,0.265705207,56,0,0.259102536,31666.0,8,0,3,0,1,0.014076718356420936,986,accept,Medium
0,0.0,59,0,2113.0,5400.0,13,0,2,0,0,0.010770087423880857,989,accept,Medium
0,0.011847989,49,0,1599.0,5400.0,12,0,1,0,0,0.01294824671902747,987,accept,Medium
0,0.07083751,64,0,0.255290785,6000.0,6,0,0,0,1,0.008522234698384576,991,accept,Medium
0,0.030996074,56,0,0.131430952,4800.0,11,0,1,0,0,0.010067145226514026,990,accept,Medium
0,0.144914011,37,0,0.045366363,6700.0,5,0,0,0,0,0.013336073667412383,987,accept,Medium
0,0.353017659,48,0,1.299736021,4166.0,17,0,1,0,1,0.04358863208177725,956,accept,Medium
0,0.020074662,36,0,0.334245422,4750.0,5,0,1,0,0,0.01075983489444943,989,accept,Medium
0,0.032769199,70,0,724.0,5400.0,11,0,1,0,0,0.009131165290314006,991,accept,Medium
1,0.733885463,49,2,0.369223765,8785.0,20,0,2,0,2,0.293682765195749,706,reject,High
0,0.063514422,57,0,2221.5,1.0,12,0,2,0,0,0.013979891816592597,986,accept,Medium
0,0.03157211,39,0,0.644706486,3900.0,14,0,1,0,1,0.01973757858250811,980,accept,Medium
1,0.991502124,61,10,1.2979007,3000.0,11,2,3,5,1,0.5303180803278418,470,reject,High
0,0.397702982,38,0,0.41627543,5750.0,6,0,1,0,2,0.027445193278031126,973,accept,Medium
0,0.971352432,24,0,0.035803497,1200.0,3,0,0,0,0,0.13699830234556637,863,reject,High
0,0.9999999,33,0,1786.0,5400.0,3,0,1,0,0,0.09215875869552273,908,reject,High
0,0.0,73,0,0.386728192,4550.0,18,0,0,0,0,0.010223764061214342,990,accept,Medium
0,0.9999999,79,0,0.130140954,5178.0,6,0,1,0,0,0.028865464032580657,971,accept,Medium
0,0.003851709,81,0,0.000822143,3648.0,1,0,0,0,1,0.007264564975903897,993,accept,Medium
0,0.010887967,55,0,0.725137431,2000.0,7,0,2,0,0,0.01285373425473374,987,accept,Medium
0,0.686083014,57,0,0.16069592,11667.0,6,1,1,0,2,0.23308773341532257,767,reject,High
0,0.212464485,58,0,0.518991188,3290.0,10,0,1,0,1,0.020155232245941124,980,accept,Medium
0,0.006956358,52,0,0.003278689,2439.0,4,0,0,0,0,0.010298999035197792,990,accept,Medium
0,0.073251754,51,0,0.446688128,10250.0,9,0,1,0,2,0.011862601411267826,988,accept,Medium
0,0.431904058,63,0,0.41905226,8208.0,22,1,2,0,0,0.07844017856919668,922,reject,High
0,0.006999563,97,0,3.0,5400.0,2,0,0,0,0,0.00742075985975709,993,accept,Medium
0,0.014310431,56,0,13.0,5400.0,2,0,0,0,0,0.009687940268964487,990,accept,Medium
0,0.026944485,41,0,0.686736475,4583.0,8,0,3,0,0,0.01777858766182079,982,accept,Medium
0,0.297094601,43,1,0.603763294,3666.0,9,0,1,0,2,0.08450320606583744,915,reject,High
0,0.316064767,56,0,1348.0,5400.0,3,0,1,0,0,0.015289985026049994,985,accept,Medium
0,0.0,59,0,862.0,5400.0,2,0,1,0,0,0.009572661528780241,990,accept,Medium
0,0.922670104,40,0,0.207789429,9345.0,7,0,0,0,0,0.0923196014611935,908,reject,High
0,0.051077957,74,0,0.306409131,3416.0,9,0,1,0,0,0.009891280382924274,990,accept,Medium
0,0.319190816,49,0,0.358153388,9400.0,18,0,2,0,0,0.025201474104435465,975,accept,Medium
0,0.008737352,68,0,0.209965006,6000.0,28,0,1,0,0,0.0097453056208349,990,accept,Medium
0,0.0,57,0,0.785229953,6783.0,8,0,3,0,0,0.018704942744882744,981,accept,Medium
0,0.243674266,48,0,0.179979778,8900.0,10,0,1,0,6,0.016060787271714956,984,accept,Medium
0,0.9999999,40,1,0.19170579,3833.0,3,2,0,0,2,0.5061745851721442,494,reject,High
0,0.0,23,0,0.0,3500.0,1,0,0,0,1,0.014744193537551532,985,accept,Medium
0,0.028910707,52,0,0.013543599,5389.0,7,0,0,0,2,0.010657251358114217,989,accept,Medium
0,0.03423863,48,0,2045.0,5400.0,3,0,1,0,0,0.009878972686599471,990,accept,Medium
0,0.50329934,55,0,0.454057468,3166.0,5,0,2,0,0,0.04160516097912759,958,accept,Medium
0,0.799981673,61,3,0.671076012,5064.0,19,0,3,1,0,0.39804772232935026,602,reject,High
0,0.069987933,33,0,0.114004783,3762.0,7,0,0,0,0,0.011658632672058114,988,accept,Medium
0,0.067901335,69,0,0.065493451,10000.0,5,0,1,0,0,0.0075205789823399646,992,accept,Medium
0,0.740635161,39,0,0.432010059,5566.0,7,0,1,0,0,0.06958835251994917,930,reject,High
0,0.023382944,84,0,0.00912845,4600.0,6,0,0,0,0,0.007278296115217717,993,accept,Medium
0,0.9999999,32,2,0.095584668,2060.0,1,0,0,0,0,0.33089571065879764,669,reject,High
0,0.003625197,78,0,726.0,5400.0,8,0,1,0,0,0.008130961832099723,992,accept,Medium
0,0.092287617,61,0,0.229436075,7500.0,23,0,2,0,2,0.012305191320895983,988,accept,Medium
0,0.0,37,0,0.177007047,7236.0,5,0,1,0,3,0.010811449049211701,989,accept,Medium
0,0.9999999,33,1,0.257707218,5416.0,2,2,1,0,1,0.500342696938344,500,reject,High
0,0.057867667,81,0,0.145685279,3939.0,13,0,0,0,0,0.010078257953615014,990,accept,Medium
0,0.07807727,60,0,0.566105156,3917.0,14,0,1,0,2,0.012902337864032831,987,accept,Medium
0,0.201943642,46,0,0.394460554,10000.0,15,0,2,0,3,0.022482109137876106,978,accept,Medium
0,0.077958915,57,0,0.053530226,6500.0,19,0,0,0,0,0.012911263962817159,987,accept,Medium
0,0.205676486,57,0,0.130309575,8333.0,8,0,1,0,0,0.013013429573832766,987,accept,Medium
1,0.9999999,32,0,0.006731051,3416.0,1,0,0,0,3,0.19846423908319327,802,reject,High
1,0.57985084,42,0,0.594224361,2700.0,8,0,0,0,0,0.070856263522184,929,reject,High
0,0.073393457,38,1,0.384761524,10000.0,9,0,2,0,0,0.04070106664189335,959,accept,Medium
0,0.079178219,82,0,0.176964607,5000.0,3,0,1,0,0,0.007593060032824325,992,accept,Medium
0,0.073123172,33,0,0.216405216,5290.0,9,0,0,0,0,0.01188691536766337,988,accept,Medium
0,0.745173448,68,0,0.168767792,4917.0,4,0,1,0,0,0.038072467963456785,962,accept,Medium
0,0.10088331,52,1,0.280494456,5500.0,6,1,1,0,2,0.25135229513245183,749,reject,High
0,0.347665233,46,0,0.041583367,2500.0,1,0,0,0,1,0.02120619393595034,979,accept,Medium
0,0.102031508,66,0,90.0,5400.0,4,0,0,0,0,0.007880324638197484,992,accept,Medium
0,0.354125994,57,0,0.558762411,4330.0,4,0,1,0,0,0.020630787819700718,979,accept,Medium
0,0.029643294,50,0,0.399106478,9400.0,15,3,4,0,0,0.08423928602219624,916,reject,High
0,0.540204354,34,0,0.034395414,7500.0,3,1,0,0,0,0.21135378354591938,789,reject,High
0,0.640927271,53,4,0.52409692,11266.0,17,0,2,0,3,0.2712316825976817,729,reject,High
0,0.058271403,76,0,0.374304267,4311.0,7,0,1,0,0,0.008702276981889698,991,accept,Medium
0,0.719305764,64,0,0.186225718,6228.0,5,0,1,0,0,0.0389884784973346,961,accept,Medium
0,0.045017363,72,0,0.020763907,3900.0,8,0,0,0,0,0.008423551444395659,992,accept,Medium
0,0.35592819,48,0,0.478090767,7667.0,17,0,2,0,0,0.028335633637143524,972,accept,Medium
0,0.57762185,71,1,0.4925,6399.0,14,0,2,0,1,0.09300368416857381,907,reject,High
0,0.015054291,59,0,929.0,5400.0,11,0,1,0,2,0.010880719277284828,989,accept,Medium
0,0.320593837,53,0,1.114622389,5600.0,14,0,1,0,1,0.02813389810058607,972,accept,Medium
0,0.047587303,34,0,997.0,5400.0,4,0,0,0,0,0.011287876670592573,989,accept,Medium
0,0.173428408,51,1,0.086269282,5250.0,11,0,0,0,0,0.052859680242154,947,reject,High
0,0.401789055,55,0,0.412779302,2550.0,11,0,0,0,0,0.03532247465809121,965,accept,Medium
0,0.301152442,46,0,0.254661625,7668.0,10,0,1,0,3,0.019463778632285822,981,accept,Medium
0,0.0,27,2,0.229139073,2264.0,5,2,0,1,0,0.35898570511355365,641,reject,High
0,0.067512585,43,0,0.44723563,9115.0,4,0,2,0,0,0.011285746942476249,989,accept,Medium
0,0.0,75,0,0.205971968,1640.0,4,0,0,0,1,0.00847387907943305,992,accept,Medium
0,0.993335555,31,0,0.068227425,4484.0,6,0,0,0,1,0.1415939205340883,858,reject,High
0,0.138793584,43,0,0.384074741,11666.0,9,0,5,0,0,0.015898113958946948,984,accept,Medium
0,0.193584801,51,0,0.532754538,3800.0,13,0,2,0,0,0.02583591114975283,974,accept,Medium
0,0.001124859,28,1,0.057990335,6000.0,8,1,0,0,0,0.16431875136722623,836,reject,High
0,0.485558448,51,0,0.09963548,6583.0,5,0,0,0,0,0.02999761242098318,970,accept,Medium
0,0.979521555,55,1,0.467850417,7433.0,11,0,2,2,0,0.39903380785749953,601,reject,High
0,0.090641506,69,0,0.016683267,4015.0,2,0,0,0,0,0.007512189271433737,992,accept,Medium
0,0.38480769,42,0,0.533099636,7416.0,5,0,1,0,3,0.02782548604434578,972,accept,Medium
0,0.183676155,33,0,0.660528423,2497.0,9,0,1,0,0,0.02566268342488416,974,accept,Medium
0,0.018124667,60,0,0.023181455,1250.0,4,0,0,0,1,0.009625997304604648,990,accept,Medium
1,0.9999999,54,0,0.228402866,2372.0,2,0,0,1,0,0.35462566647099814,645,reject,High
0,0.290320472,48,0,0.262848568,7996.0,7,0,1,0,3,0.01612894906702797,984,accept,Medium
0,0.052161271,49,0,0.067629397,6993.0,5,0,0,0,1,0.010055407682007161,990,accept,Medium
0,0.9999999,73,0,8500.0,0.0,2,0,0,0,0,0.020628739275920873,979,accept,Medium
0,0.9999999,91,0,0.0,5400.0,3,0,0,0,0,0.023381254802693714,977,accept,Medium
0,0.412657703,66,1,0.195074372,4100.0,7,1,0,0,0,0.2668068440520695,733,reject,High
0,0.091201293,49,1,0.568886223,5000.0,15,0,2,0,0,0.04821332953904758,952,accept,Medium
0,0.500234532,46,0,0.278025952,4700.0,10,0,1,0,1,0.04618093649383211,954,accept,Medium
1,0.913140498,37,2,1.620344914,4000.0,16,0,3,0,1,0.38462774575806646,615,reject,High
0,0.056390008,54,0,2126.0,5400.0,8,0,1,0,0,0.010888131015886596,989,accept,Medium
0,0.611388611,22,0,0.347066167,800.0,4,0,0,0,0,0.05423956529731879,946,reject,High
0,0.065630892,31,0,0.162635688,5250.0,10,0,0,0,0,0.012446145089487434,988,accept,Medium
0,0.499666889,39,0,0.450171821,3200.0,8,0,1,0,0,0.0434898588186456,957,accept,Medium
0,0.9999999,56,0,7.0,5400.0,1,0,0,0,0,0.10199119278797258,898,reject,High
0,0.289470539,44,0,0.4825614,8916.0,17,0,2,0,1,0.028317180164175903,972,accept,Medium
1,0.814154511,50,1,0.297139683,3600.0,8,0,1,1,1,0.3886241545625455,611,reject,High
0,0.016406971,55,0,0.001785714,5599.0,3,0,0,0,2,0.009733412586605285,990,accept,Medium
0,0.078497383,52,0,0.207274054,8220.0,5,0,1,0,3,0.009707901583651545,990,accept,Medium
0,0.029692431,58,2,0.287187752,6204.0,19,0,1,0,0,0.07577440127015878,924,reject,High
0,0.01255887,62,0,0.044762033,7416.0,5,0,0,0,0,0.008114832493524713,992,accept,Medium
0,0.062093267,42,0,0.230261579,8333.0,6,0,1,0,4,0.010182472712872365,990,accept,Medium
0,0.074201053,47,0,1215.0,5400.0,4,0,1,0,0,0.00998338607505294,990,accept,Medium
0,0.551889862,42,1,0.790613718,3600.0,18,0,2,0,1,0.17290359313223772,827,reject,High
1,0.640058527,39,0,0.055984556,9841.0,9,0,0,0,2,0.05690946298065842,943,reject,High
0,0.581815774,45,0,0.724784402,8000.0,11,0,2,0,0,0.08625346458904173,914,reject,High
0,0.0,82,0,0.0,5400.0,3,0,0,0,0,0.0074048123935870494,993,accept,Medium
